0.001  -.16183836E+02
50  -.15633098E+02
100  -.15094299E+02
150  -.14566213E+02
200  -.14047958E+02
250  -.13538648E+02
300  -.13037604E+02
350  -.12544181E+02
400  -.12057938E+02
450  -.11578341E+02
500  -.11105022E+02
600  -.10175744E+02
700  -.92676543E+01
800  -.83792777E+01
900  -.75079747E+01
1000  -.66527059E+01
1100  -.58121979E+01
1200  -.49854939E+01
1300  -.41716189E+01
1400  -.33697614E+01
1500  -.25791656E+01
1600  -.17992126E+01
1700  -.10292894E+01
1800  -.26885937E+00
1900  0.48252128E+00
2000  0.12255496E+01
2100  0.19601239E+01
2200  0.26868819E+01
2300  0.34060024E+01
2400  0.41180461E+01
2500  0.48232409E+01
2600  0.55217597E+01
2700  0.62139147E+01
2800  0.68999921E+01
2900  0.75800545E+01
3000  0.82544383E+01
