0.001  -.12858343E+03
50  -.12404746E+03
100  -.11977725E+03
150  -.11566566E+03
200  -.11167679E+03
250  -.10779057E+03
300  -.10400523E+03
350  -.10028821E+03
400  -.96641846E+02
450  -.93060252E+02
500  -.89537730E+02
600  -.82652751E+02
700  -.75958543E+02
800  -.69432961E+02
900  -.63058309E+02
1000  -.56820058E+02
1100  -.50700041E+02
1200  -.44700667E+02
1300  -.38806983E+02
1400  -.33011893E+02
1500  -.27308692E+02
1600  -.21691551E+02
1700  -.16156412E+02
1800  -.10696883E+02
1900  -.53091670E+01
2000  0.10084494E-01
2100  0.52639073E+01
2200  0.10455834E+02
2300  0.15589210E+02
2400  0.20672733E+02
2500  0.25695281E+02
2600  0.30665349E+02
2700  0.35585329E+02
2800  0.40457498E+02
2900  0.45283067E+02
3000  0.50064292E+02
