0.001  -.34447961E+02
50  -.33027802E+02
100  -.31639286E+02
150  -.30279095E+02
200  -.28943962E+02
250  -.27631506E+02
300  -.26340217E+02
350  -.25068479E+02
400  -.23815318E+02
450  -.22579593E+02
500  -.21360191E+02
600  -.18964642E+02
700  -.16626532E+02
800  -.14338879E+02
900  -.12096323E+02
1000  -.98966792E+01
1100  -.77331533E+01
1200  -.56070304E+01
1300  -.35404360E+01
1400  -.14525224E+01
1500  -.50483871E+01
1600  -.35472425E+01
1700  -.17319995E+01
1800  0.57973057E-01
1900  0.18319644E+01
2000  0.35868216E+01
2100  0.53233829E+01
2200  0.70424695E+01
2300  0.87448077E+01
2400  0.10431092E+02
2500  0.12101886E+02
2600  0.13757840E+02
2700  0.15399473E+02
2800  0.17027315E+02
2900  0.18641784E+02
3000  0.20243356E+02
