0.001  -.10698031E+03
50  -.10266519E+03
100  -.98811652E+02
150  -.95189105E+02
200  -.91727453E+02
250  -.88391292E+02
300  -.85158396E+02
350  -.82013308E+02
400  -.78944333E+02
450  -.75945263E+02
500  -.73005394E+02
600  -.67291812E+02
700  -.61755816E+02
800  -.56378852E+02
900  -.51148008E+02
1000  -.46044182E+02
1100  -.41054906E+02
1200  -.36169731E+02
1300  -.31379915E+02
1400  -.26678340E+02
1500  -.22058858E+02
1600  -.17515789E+02
1700  -.13044731E+02
1800  -.86410426E+01
1900  -.43009868E+01
2000  -.20996715E-01
2100  0.42021523E+01
2200  0.83711346E+01
2300  0.12488714E+02
2400  0.16557169E+02
2500  0.20575390E+02
2600  0.24551657E+02
2700  0.28484899E+02
2800  0.32377043E+02
2900  0.36229662E+02
3000  0.40043182E+02
