0.001  -.51438423E+02
50  -.49656521E+02
100  -.47916439E+02
150  -.46210560E+02
200  -.44536838E+02
250  -.42892349E+02
300  -.41274683E+02
350  -.39681758E+02
400  -.38111776E+02
450  -.36563276E+02
500  -.35034769E+02
600  -.32033224E+02
700  -.29100270E+02
800  -.26227198E+02
900  -.23409855E+02
1000  -.20643340E+02
1100  -.17923779E+02
1200  -.15247724E+02
1300  -.12612254E+02
1400  -.10014802E+02
1500  -.74529957E+01
1600  -.49233064E+01
1700  -.24269275E+01
1800  0.39387949E-01
1900  0.24770058E+01
2000  0.48903331E+01
2100  0.72747480E+01
2200  0.96344385E+01
2300  0.11970380E+02
2400  0.14283539E+02
2500  0.16574859E+02
2600  0.18845156E+02
2700  0.21095236E+02
2800  0.23325772E+02
2900  0.25536772E+02
3000  0.27730365E+02
