0.0200 0.3881 12.6940 3617.9406
0.0400 0.3104 8.8060 3011.6067
0.0600 0.3036 8.4821 2974.8001
0.0800 0.2949 8.4960 3051.1323
0.1000 0.2813 8.3139 3121.3660
0.1200 0.2668 8.0256 3174.9304
0.1400 0.2533 7.7304 3214.8299
0.1600 0.2416 7.4712 3245.0302
0.1800 0.2316 7.2569 3269.0292
0.2000 0.2231 7.0817 3289.2815
