0.001  -.10721872E+03
50  -.10183142E+03
100  -.97066774E+02
150  -.92700033E+02
200  -.88467803E+02
250  -.84363940E+02
300  -.80370864E+02
350  -.76474420E+02
400  -.72663788E+02
450  -.68930124E+02
500  -.65267085E+02
600  -.58126457E+02
700  -.51206219E+02
800  -.44479180E+02
900  -.37931690E+02
1000  -.31555297E+02
1100  -.25325148E+02
1200  -.19214339E+02
1300  -.13216828E+02
1400  -.73228273E+01
1500  -.15256102E+01
1600  0.41804229E+01
1700  0.97947134E+01
1800  0.15327193E+02
1900  0.20784702E+02
2000  0.26171104E+02
2100  0.31476767E+02
2200  0.36730367E+02
2300  0.41924325E+02
2400  0.47056597E+02
2500  0.52133407E+02
2600  0.57155930E+02
2700  0.62127135E+02
2800  0.67048907E+02
2900  0.71922992E+02
3000  0.76751063E+02
