0.001  -.83932094E+02
50  -.80315305E+02
100  -.76790553E+02
150  -.73344781E+02
200  -.69971572E+02
250  -.66662751E+02
300  -.63412200E+02
350  -.60215223E+02
400  -.57067856E+02
450  -.53967806E+02
500  -.50908954E+02
600  -.44909160E+02
700  -.39051941E+02
800  -.33322152E+02
900  -.27709043E+02
1000  -.22202094E+02
1100  -.16792210E+02
1200  -.11472213E+02
1300  -.62359883E+01
1400  -.10779657E+01
1500  0.40067968E+01
1600  0.90226560E+01
1700  0.13973515E+02
1800  0.18862947E+02
1900  0.23694123E+02
2000  0.28471953E+02
