0.001  -.28877816E+02
50  -.27464522E+02
100  -.26090720E+02
150  -.24751084E+02
200  -.23441698E+02
250  -.22159732E+02
300  -.20901981E+02
350  -.19666861E+02
400  -.18452340E+02
450  -.17257867E+02
500  -.16078520E+02
600  -.13771241E+02
700  -.11520473E+02
800  -.93235659E+01
900  -.71767010E+01
1000  -.50623564E+01
1100  -.29919198E+01
1200  -.95819147E+00
1300  0.10411830E+01
1400  0.30099924E+01
1500  0.49512216E+01
1600  0.68656136E+01
1700  0.60555433E+01
1800  0.78331290E+01
1900  0.95898856E+01
2000  0.11326385E+02
