0.001  -.66518738E+02
50  -.63704084E+02
100  -.60976905E+02
150  -.58323761E+02
200  -.55736330E+02
250  -.53206364E+02
300  -.50733593E+02
350  -.48302097E+02
400  -.45915383E+02
450  -.43562325E+02
500  -.41257209E+02
600  -.36729702E+02
700  -.32395767E+02
800  -.28129173E+02
900  -.24306198E+02
1000  -.20181155E+02
1100  -.16153609E+02
1200  -.12185843E+02
1300  -.83067453E+01
1400  -.44990268E+01
1500  -.75857207E+00
1600  0.29218838E+01
1700  0.65492483E+01
1800  0.10121835E+02
1900  0.13644330E+02
2000  0.17120329E+02
