0.001  -.12456216E+03
50  -.11623643E+03
100  -.11014830E+03
150  -.10441638E+03
200  -.99083940E+02
250  -.94039483E+02
300  -.89236966E+02
350  -.84659875E+02
400  -.80228901E+02
450  -.76017226E+02
500  -.72373793E+02
600  -.64413164E+02
700  -.56791958E+02
800  -.49432276E+02
900  -.42325245E+02
1000  -.35470791E+02
1100  -.28849398E+02
1200  -.22530993E+02
1300  -.16359235E+02
1400  -.10217919E+02
1500  -.42736913E+01
1600  0.15045614E+01
1700  0.71654826E+01
1800  0.11649436E+02
1900  0.16987985E+02
2000  0.22112098E+02
