0.001  -.13823520E+03
50  -.13165059E+03
100  -.12608231E+03
150  -.12096724E+03
200  -.11617166E+03
250  -.11170014E+03
300  -.10723904E+03
350  -.10305770E+03
400  -.99033943E+02
450  -.95156813E+02
500  -.91388950E+02
600  -.84119984E+02
700  -.77135241E+02
800  -.70397115E+02
900  -.63874930E+02
1000  -.57532598E+02
1100  -.51358990E+02
1200  -.45339208E+02
1300  -.39446412E+02
1400  -.33685788E+02
1500  -.28039545E+02
1600  -.22490503E+02
1700  -.17236845E+02
1800  -.11895466E+02
1900  -.66362746E+01
2000  -.14579220E+01
2100  0.36185721E+01
2200  0.84509581E+01
2300  0.13406113E+02
2400  0.18296228E+02
2500  0.23123751E+02
2600  0.27892009E+02
2700  0.32603105E+02
2800  0.37260146E+02
2900  0.41865037E+02
3000  0.46419910E+02
