0.001  -.14776191E+03
50  -.14297549E+03
100  -.13832772E+03
150  -.13380055E+03
200  -.12938018E+03
250  -.12505477E+03
300  -.12081509E+03
350  -.11665357E+03
400  -.11256353E+03
450  -.10853979E+03
500  -.10457754E+03
600  -.96821140E+02
700  -.89266903E+02
800  -.81892648E+02
900  -.74681108E+02
1000  -.67617438E+02
1100  -.60689149E+02
1200  -.53886346E+02
1300  -.47198398E+02
1400  -.40618282E+02
1500  -.34138877E+02
1600  -.27753823E+02
1700  -.21457761E+02
1800  -.15245721E+02
1900  -.91130819E+01
2000  -.30560704E+01
2100  0.29293365E+01
2200  0.88453630E+01
2300  0.14696980E+02
2400  0.20485914E+02
2500  0.26215178E+02
2600  0.31886751E+02
2700  0.37503339E+02
2800  0.43066849E+02
2900  0.48579132E+02
3000  0.54042212E+02
