0.001  -.61850647E+02
50  -.59932332E+02
100  -.58053036E+02
150  -.56209149E+02
200  -.54397517E+02
250  -.52614543E+02
300  -.50859847E+02
350  -.49130593E+02
400  -.47425244E+02
450  -.45742262E+02
500  -.44080299E+02
600  -.40815026E+02
700  -.37621414E+02
800  -.34492805E+02
900  -.31423663E+02
1000  -.28409169E+02
1100  -.25447574E+02
1200  -.22530848E+02
1300  -.19657930E+02
1400  -.16826577E+02
1500  -.14034085E+02
1600  -.11278294E+02
1700  -.85571916E+01
1800  -.58690540E+01
1900  -.32122464E+01
2000  -.58523559E+00
2100  0.20133529E+01
2200  0.45846181E+01
2300  0.71297839E+01
2400  0.96499175E+01
2500  0.12146029E+02
2600  0.14618943E+02
2700  0.17071828E+02
2800  0.19501100E+02
2900  0.21909578E+02
3000  0.24298036E+02
